Time,A metric
2023-08-08 17:55,102
2023-08-08 17:56,93
2023-08-08 17:57,74
2023-08-08 17:58,88
2023-08-08 17:59,72
2023-08-08 18:00,60
2023-08-08 18:01,92
2023-08-08 18:02,2
2023-08-08 18:03,8
2023-08-08 18:04,3
2023-08-08 18:05,87
2023-08-08 18:06,45
2023-08-08 18:07,3
2023-08-08 18:08,114
2023-08-08 18:09,2
2023-08-08 18:10,104
2023-08-08 18:11,87
2023-08-08 18:12,101
2023-08-08 18:13,52
2023-08-08 18:14,3
2023-08-08 18:15,113
2023-08-08 18:16,58
2023-08-08 18:17,4
2023-08-08 18:18,120
2023-08-08 18:19,117
2023-08-08 18:20,62
2023-08-08 18:21,8
2023-08-08 18:22,85
2023-08-08 18:23,57
2023-08-08 18:24,48
2023-08-08 18:25,1
2023-08-08 18:26,7
2023-08-08 18:27,5
2023-08-08 18:28,6
2023-08-08 18:29,50
2023-08-08 18:30,58
2023-08-08 18:31,73
2023-08-08 18:32,1
2023-08-08 18:33,5
2023-08-08 18:34,8
2023-08-08 18:35,8
2023-08-08 18:36,6
2023-08-08 18:37,6
2023-08-08 18:38,6
2023-08-08 18:39,8
2023-08-08 18:40,75
2023-08-08 18:41,2
2023-08-08 18:42,5
2023-08-08 18:43,6
2023-08-08 18:44,81
2023-08-08 18:45,82
2023-08-08 18:46,89
2023-08-08 18:47,87
2023-08-08 18:48,91
2023-08-08 18:49,88
2023-08-08 18:50,71
2023-08-08 18:51,87
2023-08-08 18:52,73
2023-08-08 18:53,75
2023-08-08 18:54,76
2023-08-08 18:55,71
2023-08-08 18:56,56
2023-08-08 18:57,79
2023-08-08 18:58,81
2023-08-08 18:59,84
2023-08-08 19:00,72
2023-08-08 19:01,90
2023-08-08 19:02,71
2023-08-08 19:03,70
2023-08-08 19:04,73
2023-08-08 19:05,59
2023-08-08 19:06,88
2023-08-08 19:07,65
2023-08-08 19:08,1
2023-08-08 19:09,4
2023-08-08 19:10,4
2023-08-08 19:11,5
2023-08-08 19:12,86
2023-08-08 19:13,82
2023-08-08 19:14,92
2023-08-08 19:15,76
2023-08-08 19:16,86
2023-08-08 19:17,76
2023-08-08 19:18,46
2023-08-08 19:19,77
2023-08-08 19:20,72
2023-08-08 19:21,66
2023-08-08 19:22,87
2023-08-08 19:23,82
2023-08-08 19:24,70
2023-08-08 19:25,36
2023-08-08 19:26,2
2023-08-08 19:27,10
2023-08-08 19:28,98
2023-08-08 19:29,82
2023-08-08 19:30,87
2023-08-08 19:31,70
2023-08-08 19:32,53
2023-08-08 19:33,59
2023-08-08 19:34,47
2023-08-08 19:35,54
2023-08-08 19:36,55
2023-08-08 19:37,3
2023-08-08 19:38,41
2023-08-08 19:39,70
2023-08-08 19:40,4
2023-08-08 19:41,2
2023-08-08 19:42,30
2023-08-08 19:43,58
2023-08-08 19:44,40
2023-08-08 19:45,63
2023-08-08 19:46,65
2023-08-08 19:47,71
2023-08-08 19:48,64
2023-08-08 19:49,61
2023-08-08 19:50,1
2023-08-08 19:51,53
2023-08-08 19:52,64
2023-08-08 19:53,64
2023-08-08 19:54,77
2023-08-08 19:55,74
2023-08-08 19:56,65
2023-08-08 19:57,72
2023-08-08 19:58,67
2023-08-08 19:59,37
2023-08-08 20:00,7
2023-08-08 20:01,85
2023-08-08 20:02,110
2023-08-08 20:03,1
2023-08-08 20:04,75
2023-08-08 20:05,72
2023-08-08 20:06,74
2023-08-08 20:07,60
2023-08-08 20:08,63
2023-08-08 20:09,2
2023-08-08 20:10,66
2023-08-08 20:11,81
2023-08-08 20:12,70
2023-08-08 20:13,76
2023-08-08 20:14,87
2023-08-08 20:15,79
2023-08-08 20:16,92
2023-08-08 20:17,100
2023-08-08 20:18,69
2023-08-08 20:19,88
2023-08-08 20:20,73
2023-08-08 20:21,68
2023-08-08 20:22,75
2023-08-08 20:23,78
2023-08-08 20:24,86
2023-08-08 20:25,77
2023-08-08 20:26,75
2023-08-08 20:27,83
2023-08-08 20:28,74
2023-08-08 20:29,79
2023-08-08 20:30,81
2023-08-08 20:31,75
2023-08-08 20:32,78
2023-08-08 20:33,78
2023-08-08 20:34,65
2023-08-08 20:35,66
2023-08-08 20:36,57
2023-08-08 20:37,56
2023-08-08 20:38,51
2023-08-08 20:39,63
2023-08-08 20:40,59
2023-08-08 20:41,49
2023-08-08 20:42,59
2023-08-08 20:43,82
2023-08-08 20:44,69
2023-08-08 20:45,51
2023-08-08 20:46,53
2023-08-08 20:47,55
2023-08-08 20:48,29
2023-08-08 20:49,4
2023-08-08 20:50,56
2023-08-08 20:51,55
2023-08-08 20:52,44
2023-08-08 20:53,1
2023-08-08 20:54,41
2023-08-08 20:55,1
2023-08-08 20:56,5
2023-08-08 20:57,5
2023-08-08 20:58,73
2023-08-08 20:59,66
2023-08-08 21:00,2
2023-08-08 21:01,46
2023-08-08 21:02,50
2023-08-08 21:03,27
2023-08-08 21:04,5
2023-08-08 21:05,4
2023-08-08 21:06,2
2023-08-08 21:07,4
2023-08-08 21:08,4
2023-08-08 21:09,4
2023-08-08 21:10,2
2023-08-08 21:11,4
2023-08-08 21:12,7
2023-08-08 21:13,54
2023-08-08 21:14,66
2023-08-08 21:15,2
2023-08-08 21:16,46
2023-08-08 21:17,50
2023-08-08 21:18,63
2023-08-08 21:19,64
2023-08-08 21:20,50
2023-08-08 21:21,60
2023-08-08 21:22,42
2023-08-08 21:23,48
2023-08-08 21:24,51
2023-08-08 21:25,48
2023-08-08 21:26,57
2023-08-08 21:27,1
2023-08-08 21:28,60
2023-08-08 21:29,69
2023-08-08 21:30,1
2023-08-08 21:31,6
2023-08-08 21:32,50
2023-08-08 21:33,51
2023-08-08 21:34,64
2023-08-08 21:35,71
2023-08-08 21:36,68
2023-08-08 21:37,2
2023-08-08 21:38,52
2023-08-08 21:39,2
2023-08-08 21:40,58
2023-08-08 21:41,64
2023-08-08 21:42,42
2023-08-08 21:43,36
2023-08-08 21:44,41
2023-08-08 21:45,46
2023-08-08 21:46,2
2023-08-08 21:47,6
2023-08-08 21:48,5
2023-08-08 21:49,5
2023-08-08 21:50,6
2023-08-08 21:51,52
2023-08-08 21:52,46
2023-08-08 21:53,26
2023-08-08 21:54,7
2023-08-08 21:55,5
2023-08-08 21:56,6
2023-08-08 21:57,8
2023-08-08 21:58,3
2023-08-08 21:59,4
2023-08-08 22:00,5
2023-08-08 22:01,4
2023-08-08 22:02,5
2023-08-08 22:03,3
2023-08-08 22:04,42
2023-08-08 22:05,38
2023-08-08 22:06,35
2023-08-08 22:07,41
2023-08-08 22:08,28
2023-08-08 22:09,57
2023-08-08 22:10,30
2023-08-08 22:11,29
2023-08-08 22:12,30
2023-08-08 22:13,66
2023-08-08 22:14,38
2023-08-08 22:15,41
2023-08-08 22:16,3
2023-08-08 22:17,40
2023-08-08 22:18,1
2023-08-08 22:19,29
2023-08-08 22:20,43
2023-08-08 22:21,21
2023-08-08 22:22,26
2023-08-08 22:23,37
2023-08-08 22:24,40
2023-08-08 22:25,43
2023-08-08 22:26,30
2023-08-08 22:27,37
2023-08-08 22:28,32
2023-08-08 22:29,28
2023-08-08 22:30,24
2023-08-08 22:31,16
2023-08-08 22:32,11
2023-08-08 22:33,6
2023-08-08 22:34,4
2023-08-08 22:35,1
2023-08-08 22:36,15
2023-08-08 22:37,11
2023-08-08 22:38,7
2023-08-08 22:39,3
2023-08-08 22:40,1
2023-08-08 22:41,1
2023-08-08 22:42,4
2023-08-08 22:43,1
2023-08-08 22:44,1
2023-08-08 22:45,2
2023-08-08 22:46,1
2023-08-08 22:47,3
2023-08-08 22:48,3
2023-08-08 22:49,4
2023-08-08 22:50,5
2023-08-08 22:51,6
2023-08-08 22:52,2
2023-08-08 22:53,2
2023-08-08 22:54,3
2023-08-08 22:55,2
2023-08-08 22:56,3
2023-08-08 22:57,4
2023-08-08 22:58,3
2023-08-08 22:59,2
2023-08-08 23:00,2
2023-08-08 23:01,1
2023-08-08 23:02,4
2023-08-08 23:03,2
2023-08-08 23:04,1
2023-08-08 23:05,1
2023-08-08 23:06,1
2023-08-08 23:07,1
2023-08-08 23:08,1
2023-08-08 23:09,1
2023-08-08 23:10,3
2023-08-08 23:11,5
2023-08-08 23:12,2
2023-08-08 23:13,3
2023-08-08 23:14,5
2023-08-08 23:15,3
2023-08-08 23:16,3
2023-08-08 23:17,2
2023-08-08 23:18,1
2023-08-08 23:19,5
2023-08-08 23:20,3
2023-08-08 23:21,1
2023-08-08 23:22,3
2023-08-08 23:23,6
2023-08-08 23:24,9
2023-08-08 23:25,5
2023-08-08 23:26,2
2023-08-08 23:27,3
2023-08-08 23:28,2
2023-08-08 23:29,2
2023-08-08 23:30,3
2023-08-08 23:31,3
2023-08-08 23:32,2
2023-08-08 23:33,3
2023-08-08 23:34,3
2023-08-08 23:35,1
2023-08-08 23:36,2
2023-08-08 23:37,2
2023-08-08 23:38,5
2023-08-08 23:39,3
2023-08-08 23:40,1
2023-08-08 23:41,3
2023-08-08 23:42,4
2023-08-08 23:43,3
2023-08-08 23:44,3
2023-08-08 23:45,2
2023-08-08 23:46,2
2023-08-08 23:47,4
2023-08-08 23:48,2
2023-08-08 23:49,4
2023-08-08 23:50,2
2023-08-08 23:51,4
2023-08-08 23:52,3
2023-08-08 23:53,2
2023-08-08 23:54,1
2023-08-08 23:55,2
2023-08-08 23:56,5
2023-08-08 23:57,3
2023-08-08 23:58,1
2023-08-08 23:59,3
2023-08-09 00:00,1
2023-08-09 00:01,1
2023-08-09 00:02,1
2023-08-09 00:03,1
2023-08-09 00:04,3
2023-08-09 00:05,3
2023-08-09 00:06,3
2023-08-09 00:07,3
2023-08-09 00:08,2
2023-08-09 00:09,2
2023-08-09 00:10,3
2023-08-09 00:11,2
2023-08-09 00:12,2
2023-08-09 00:13,1
2023-08-09 00:14,1
2023-08-09 00:15,2
2023-08-09 00:16,1
2023-08-09 00:17,3
2023-08-09 00:18,2
2023-08-09 00:19,1
2023-08-09 00:20,1
2023-08-09 00:21,2
2023-08-09 00:22,3
2023-08-09 00:23,4
2023-08-09 00:24,5
2023-08-09 00:25,6
2023-08-09 00:26,3
2023-08-09 00:27,2
2023-08-09 00:28,4
2023-08-09 00:29,1
2023-08-09 00:30,3
2023-08-09 00:31,3
2023-08-09 00:32,1
2023-08-09 00:33,1
2023-08-09 00:34,1
2023-08-09 00:35,1
2023-08-09 00:36,2
2023-08-09 00:37,3
2023-08-09 00:38,2
2023-08-09 00:39,1
2023-08-09 00:40,1
2023-08-09 00:41,2
2023-08-09 00:42,2
2023-08-09 00:43,1
2023-08-09 00:44,2
2023-08-09 00:45,2
2023-08-09 00:46,3
2023-08-09 00:47,1
2023-08-09 00:48,2
2023-08-09 00:49,2
2023-08-09 00:50,1
2023-08-09 00:51,1
2023-08-09 00:52,5
2023-08-09 00:53,2
2023-08-09 00:54,2
2023-08-09 00:55,1
2023-08-09 00:56,2
2023-08-09 00:57,2
2023-08-09 00:58,1
2023-08-09 00:59,3
2023-08-09 01:00,3
2023-08-09 01:01,2
2023-08-09 01:02,2
2023-08-09 01:03,1
2023-08-09 01:04,2
2023-08-09 01:05,2
2023-08-09 01:06,4
2023-08-09 01:07,2
2023-08-09 01:08,1
2023-08-09 01:09,2
2023-08-09 01:10,2
2023-08-09 01:11,3
2023-08-09 01:12,2
2023-08-09 01:13,2
2023-08-09 01:14,3
2023-08-09 01:15,2
2023-08-09 01:16,3
2023-08-09 01:17,4
2023-08-09 01:18,2
2023-08-09 01:19,2
2023-08-09 01:20,2
2023-08-09 01:21,2
2023-08-09 01:22,3
2023-08-09 01:23,1
2023-08-09 01:24,3
2023-08-09 01:25,5
2023-08-09 01:26,2
2023-08-09 01:27,2
2023-08-09 01:28,3
2023-08-09 01:29,3
2023-08-09 01:30,3
2023-08-09 01:31,3
2023-08-09 01:32,4
2023-08-09 01:33,3
2023-08-09 01:34,2
2023-08-09 01:35,3
2023-08-09 01:36,1
2023-08-09 01:37,4
2023-08-09 01:38,4
2023-08-09 01:39,5
2023-08-09 01:40,3
2023-08-09 01:41,3
2023-08-09 01:42,3
2023-08-09 01:43,2
2023-08-09 01:44,2
2023-08-09 01:45,1
2023-08-09 01:46,2
2023-08-09 01:47,2
2023-08-09 01:48,2
2023-08-09 01:49,2
2023-08-09 01:50,1
2023-08-09 01:51,2
2023-08-09 01:52,3
2023-08-09 01:53,2
2023-08-09 01:54,8
2023-08-09 01:55,3
2023-08-09 01:56,3
2023-08-09 01:57,2
2023-08-09 01:58,3
2023-08-09 01:59,4
2023-08-09 02:00,4
2023-08-09 02:01,4
2023-08-09 02:02,2
2023-08-09 02:03,3
2023-08-09 02:04,3
2023-08-09 02:05,2
2023-08-09 02:06,3
2023-08-09 02:07,3
2023-08-09 02:08,2
2023-08-09 02:09,3
2023-08-09 02:10,3
2023-08-09 02:11,3
2023-08-09 02:12,4
2023-08-09 02:13,2
2023-08-09 02:14,3
2023-08-09 02:15,2
2023-08-09 02:16,1
2023-08-09 02:17,2
2023-08-09 02:18,2
2023-08-09 02:19,2
2023-08-09 02:20,2
2023-08-09 02:21,2
2023-08-09 02:22,1
2023-08-09 02:23,2
2023-08-09 02:24,1
2023-08-09 02:25,3
2023-08-09 02:26,1
2023-08-09 02:27,1
2023-08-09 02:28,1
2023-08-09 02:29,1
2023-08-09 02:30,1
2023-08-09 02:31,1
2023-08-09 02:32,1
2023-08-09 02:33,4
2023-08-09 02:34,3
2023-08-09 02:35,1
2023-08-09 02:36,2
2023-08-09 02:37,1
2023-08-09 02:38,2
2023-08-09 02:39,4
2023-08-09 02:40,2
2023-08-09 02:41,2
2023-08-09 02:42,1
2023-08-09 02:43,1
2023-08-09 02:44,4
2023-08-09 02:45,6
2023-08-09 02:46,8
2023-08-09 02:47,3
2023-08-09 02:48,4
2023-08-09 02:49,6
2023-08-09 02:50,1
2023-08-09 02:51,2
2023-08-09 02:52,3
2023-08-09 02:53,2
2023-08-09 02:54,2
2023-08-09 02:55,2
2023-08-09 02:56,2
2023-08-09 02:57,2
2023-08-09 02:58,2
2023-08-09 02:59,1
2023-08-09 03:00,3
2023-08-09 03:01,2
2023-08-09 03:02,1
2023-08-09 03:03,2
2023-08-09 03:04,2
2023-08-09 03:05,1
2023-08-09 03:06,2
2023-08-09 03:07,3
2023-08-09 03:08,2
2023-08-09 03:09,2
2023-08-09 03:10,2
2023-08-09 03:11,1
2023-08-09 03:12,1
2023-08-09 03:13,1
2023-08-09 03:14,3
2023-08-09 03:15,1
2023-08-09 03:16,1
2023-08-09 03:17,1
2023-08-09 03:18,1
2023-08-09 03:19,2
2023-08-09 03:20,1
2023-08-09 03:21,1
2023-08-09 03:22,1
2023-08-09 03:23,2
2023-08-09 03:24,2
2023-08-09 03:25,2
2023-08-09 03:26,3
2023-08-09 03:27,2
2023-08-09 03:28,2
2023-08-09 03:29,1
2023-08-09 03:30,1
2023-08-09 03:31,1
2023-08-09 03:32,1
2023-08-09 03:33,2
2023-08-09 03:34,1
2023-08-09 03:35,1
2023-08-09 03:36,1
2023-08-09 03:37,1
2023-08-09 03:38,2
2023-08-09 03:39,1
2023-08-09 03:40,1
2023-08-09 03:41,1
2023-08-09 03:42,1
2023-08-09 03:43,1
2023-08-09 03:44,1
2023-08-09 03:45,1
2023-08-09 03:46,2
2023-08-09 03:47,3
2023-08-09 03:48,5
2023-08-09 03:49,3
2023-08-09 03:50,3
2023-08-09 03:51,2
2023-08-09 03:52,2
2023-08-09 03:53,4
2023-08-09 03:54,2
2023-08-09 03:55,3
2023-08-09 03:56,4
2023-08-09 03:57,4
2023-08-09 03:58,3
2023-08-09 03:59,4
2023-08-09 04:00,2
2023-08-09 04:01,2
2023-08-09 04:02,2
2023-08-09 04:03,2
2023-08-09 04:04,1
2023-08-09 04:05,1
2023-08-09 04:06,1
2023-08-09 04:07,1
2023-08-09 04:08,1
2023-08-09 04:09,1
2023-08-09 04:10,1
2023-08-09 04:11,2
2023-08-09 04:12,1
2023-08-09 04:13,2
2023-08-09 04:14,1
2023-08-09 04:15,1
2023-08-09 04:16,1
2023-08-09 04:17,2
2023-08-09 04:18,2
2023-08-09 04:19,2
2023-08-09 04:20,1
2023-08-09 04:21,1
2023-08-09 04:22,3
2023-08-09 04:23,4
2023-08-09 04:24,5
2023-08-09 04:25,3
2023-08-09 04:26,1
2023-08-09 04:27,1
2023-08-09 04:28,1
2023-08-09 04:29,1
2023-08-09 04:30,2
2023-08-09 04:31,3
2023-08-09 04:32,2
2023-08-09 04:33,3
2023-08-09 04:34,3
2023-08-09 04:35,3
2023-08-09 04:36,2
2023-08-09 04:37,1
2023-08-09 04:38,5
2023-08-09 04:39,4
2023-08-09 04:40,3
2023-08-09 04:41,2
2023-08-09 04:42,2
2023-08-09 04:43,2
2023-08-09 04:44,2
2023-08-09 04:45,2
2023-08-09 04:46,2
2023-08-09 04:47,2
2023-08-09 04:48,2
2023-08-09 04:49,1
2023-08-09 04:50,1
2023-08-09 04:51,2
2023-08-09 04:52,1
2023-08-09 04:53,2
2023-08-09 04:54,1
2023-08-09 04:55,1
2023-08-09 04:56,3
2023-08-09 04:57,2
2023-08-09 04:58,1
2023-08-09 04:59,1
2023-08-09 05:00,1
2023-08-09 05:01,2
2023-08-09 05:02,2
2023-08-09 05:03,3
2023-08-09 05:04,1
2023-08-09 05:05,1
2023-08-09 05:06,1
2023-08-09 05:07,3
2023-08-09 05:08,2
2023-08-09 05:09,2
2023-08-09 05:10,3
2023-08-09 05:11,1
2023-08-09 05:12,3
2023-08-09 05:13,3
2023-08-09 05:14,3
2023-08-09 05:15,3
2023-08-09 05:16,4
2023-08-09 05:17,2
2023-08-09 05:18,1
2023-08-09 05:19,1
2023-08-09 05:20,1
2023-08-09 05:21,2
2023-08-09 05:22,3
2023-08-09 05:23,2
2023-08-09 05:24,1
2023-08-09 05:25,3
2023-08-09 05:26,2
2023-08-09 05:27,1
2023-08-09 05:28,2
2023-08-09 05:29,1
2023-08-09 05:30,1
2023-08-09 05:31,1
2023-08-09 05:32,1
2023-08-09 05:33,2
2023-08-09 05:34,1
2023-08-09 05:35,1
2023-08-09 05:36,2
2023-08-09 05:37,2
2023-08-09 05:38,2
2023-08-09 05:39,4
2023-08-09 05:40,2
2023-08-09 05:41,2
2023-08-09 05:42,2
2023-08-09 05:43,1
2023-08-09 05:44,1
2023-08-09 05:45,1
2023-08-09 05:46,1
2023-08-09 05:47,2
2023-08-09 05:48,1
2023-08-09 05:49,1
2023-08-09 05:50,1
2023-08-09 05:51,5
2023-08-09 05:52,2
2023-08-09 05:53,3
2023-08-09 05:54,2
2023-08-09 05:55,3
2023-08-09 05:56,2
2023-08-09 05:57,2
2023-08-09 05:58,2
2023-08-09 05:59,1
2023-08-09 06:00,2
2023-08-09 06:01,2
2023-08-09 06:02,3
2023-08-09 06:03,4
2023-08-09 06:04,2
2023-08-09 06:05,3
2023-08-09 06:06,6
2023-08-09 06:07,5
2023-08-09 06:08,1
2023-08-09 06:09,5
2023-08-09 06:10,5
2023-08-09 06:11,3
2023-08-09 06:12,2
2023-08-09 06:13,3
2023-08-09 06:14,4
2023-08-09 06:15,5
2023-08-09 06:16,3
2023-08-09 06:17,7
2023-08-09 06:18,2
2023-08-09 06:19,3
2023-08-09 06:20,4
2023-08-09 06:21,4
2023-08-09 06:22,3
2023-08-09 06:23,4
2023-08-09 06:24,6
2023-08-09 06:25,4
2023-08-09 06:26,3
2023-08-09 06:27,3
2023-08-09 06:28,4
2023-08-09 06:29,3
2023-08-09 06:30,3
2023-08-09 06:31,5
2023-08-09 06:32,7
2023-08-09 06:33,4
2023-08-09 06:34,3
2023-08-09 06:35,5
2023-08-09 06:36,6
2023-08-09 06:37,4
2023-08-09 06:38,2
2023-08-09 06:39,8
2023-08-09 06:40,6
2023-08-09 06:41,5
2023-08-09 06:42,7
2023-08-09 06:43,4
2023-08-09 06:44,2
2023-08-09 06:45,3
2023-08-09 06:46,3
2023-08-09 06:47,2
2023-08-09 06:48,3
2023-08-09 06:49,4
2023-08-09 06:50,7
2023-08-09 06:51,2
2023-08-09 06:52,4
2023-08-09 06:53,6
2023-08-09 06:54,3
2023-08-09 06:55,4
2023-08-09 06:56,4
2023-08-09 06:57,4
2023-08-09 06:58,4
2023-08-09 06:59,4
2023-08-09 07:00,4
2023-08-09 07:01,9
2023-08-09 07:02,7
2023-08-09 07:03,5
2023-08-09 07:04,6
2023-08-09 07:05,11
2023-08-09 07:06,10
2023-08-09 07:07,10
2023-08-09 07:08,6
2023-08-09 07:09,3
2023-08-09 07:10,5
2023-08-09 07:11,2
2023-08-09 07:12,4
2023-08-09 07:13,4
2023-08-09 07:14,2
2023-08-09 07:15,8
2023-08-09 07:16,5
2023-08-09 07:17,5
2023-08-09 07:18,8
2023-08-09 07:19,9
2023-08-09 07:20,6
2023-08-09 07:21,7
2023-08-09 07:22,4
2023-08-09 07:23,2
2023-08-09 07:24,1
2023-08-09 07:25,1
2023-08-09 07:26,2
2023-08-09 07:27,6
2023-08-09 07:28,3
2023-08-09 07:29,4
2023-08-09 07:30,6
2023-08-09 07:31,6
2023-08-09 07:32,3
2023-08-09 07:33,3
2023-08-09 07:34,6
2023-08-09 07:35,2
2023-08-09 07:36,3
2023-08-09 07:37,4
2023-08-09 07:38,7
2023-08-09 07:39,4
2023-08-09 07:40,10
2023-08-09 07:41,9
2023-08-09 07:42,7
2023-08-09 07:43,8
2023-08-09 07:44,4
2023-08-09 07:45,5
2023-08-09 07:46,4
2023-08-09 07:47,7
2023-08-09 07:48,6
2023-08-09 07:49,12
2023-08-09 07:50,7
2023-08-09 07:51,7
2023-08-09 07:52,6
2023-08-09 07:53,8
2023-08-09 07:54,7
2023-08-09 07:55,6
2023-08-09 07:56,14
2023-08-09 07:57,5
2023-08-09 07:58,3
2023-08-09 07:59,8
2023-08-09 08:00,2
2023-08-09 08:01,4
2023-08-09 08:02,4
2023-08-09 08:03,11
2023-08-09 08:04,11
2023-08-09 08:05,8
2023-08-09 08:06,6
2023-08-09 08:07,16
2023-08-09 08:08,14
2023-08-09 08:09,21
2023-08-09 08:10,17
2023-08-09 08:11,16
2023-08-09 08:12,12
2023-08-09 08:13,15
2023-08-09 08:14,26
2023-08-09 08:15,13
2023-08-09 08:16,11
2023-08-09 08:17,7
2023-08-09 08:18,23
2023-08-09 08:19,13
2023-08-09 08:20,10
2023-08-09 08:21,15
2023-08-09 08:22,19
2023-08-09 08:23,18
2023-08-09 08:24,21
2023-08-09 08:25,1
2023-08-09 08:26,3
2023-08-09 08:27,2
2023-08-09 08:28,3
2023-08-09 08:29,27
2023-08-09 08:30,18
2023-08-09 08:31,20
2023-08-09 08:32,20
2023-08-09 08:33,21
2023-08-09 08:34,17
2023-08-09 08:35,17
2023-08-09 08:36,11
2023-08-09 08:37,1
2023-08-09 08:38,1
2023-08-09 08:39,18
2023-08-09 08:40,18
2023-08-09 08:41,20
2023-08-09 08:42,22
2023-08-09 08:43,1
2023-08-09 08:44,3
2023-08-09 08:45,4
2023-08-09 08:46,2
2023-08-09 08:47,3
2023-08-09 08:48,4
2023-08-09 08:49,4
2023-08-09 08:50,20
2023-08-09 08:51,25
2023-08-09 08:52,31
2023-08-09 08:53,19
2023-08-09 08:54,20
2023-08-09 08:55,25
2023-08-09 08:56,20
2023-08-09 08:57,25
2023-08-09 08:58,30
2023-08-09 08:59,23
2023-08-09 09:00,20
2023-08-09 09:01,17
2023-08-09 09:02,21
2023-08-09 09:03,20
2023-08-09 09:04,18
2023-08-09 09:05,19
2023-08-09 09:06,23
2023-08-09 09:07,28
2023-08-09 09:08,21
2023-08-09 09:09,14
2023-08-09 09:10,12
2023-08-09 09:11,7
2023-08-09 09:12,18
2023-08-09 09:13,23
2023-08-09 09:14,13
2023-08-09 09:15,4
2023-08-09 09:16,4
2023-08-09 09:17,7
2023-08-09 09:18,14
2023-08-09 09:19,14
2023-08-09 09:20,2
2023-08-09 09:21,26
2023-08-09 09:22,21
2023-08-09 09:23,16
2023-08-09 09:24,18
2023-08-09 09:25,12
2023-08-09 09:26,7
2023-08-09 09:27,3
2023-08-09 09:28,6
2023-08-09 09:29,33
2023-08-09 09:30,22
2023-08-09 09:31,17
2023-08-09 09:32,17
2023-08-09 09:33,19
2023-08-09 09:34,14
2023-08-09 09:35,10
2023-08-09 09:36,7
2023-08-09 09:37,5
2023-08-09 09:38,30
2023-08-09 09:39,30
2023-08-09 09:40,28
2023-08-09 09:41,25
2023-08-09 09:42,28
2023-08-09 09:43,35
2023-08-09 09:44,31
2023-08-09 09:45,50
2023-08-09 09:46,27
2023-08-09 09:47,4
2023-08-09 09:48,47
2023-08-09 09:49,45
2023-08-09 09:50,43
2023-08-09 09:51,38
2023-08-09 09:52,46
2023-08-09 09:53,26
2023-08-09 09:54,6
2023-08-09 09:55,3
2023-08-09 09:56,4
2023-08-09 09:57,8
2023-08-09 09:58,5
2023-08-09 09:59,3
2023-08-09 10:00,5
2023-08-09 10:01,6
2023-08-09 10:02,3
2023-08-09 10:03,5
2023-08-09 10:04,1
2023-08-09 10:05,5
2023-08-09 10:06,4
2023-08-09 10:07,5
2023-08-09 10:08,6
2023-08-09 10:09,5
2023-08-09 10:10,4
2023-08-09 10:11,5
2023-08-09 10:12,7
2023-08-09 10:13,6
2023-08-09 10:14,45
2023-08-09 10:15,45
2023-08-09 10:16,55
2023-08-09 10:17,48
2023-08-09 10:18,48
2023-08-09 10:19,60
2023-08-09 10:20,1
2023-08-09 10:21,3
2023-08-09 10:22,42
2023-08-09 10:23,23
2023-08-09 10:24,5
2023-08-09 10:25,46
2023-08-09 10:26,46
2023-08-09 10:27,26
2023-08-09 10:28,38
2023-08-09 10:29,30
2023-08-09 10:30,40
2023-08-09 10:31,44
2023-08-09 10:32,46
2023-08-09 10:33,48
2023-08-09 10:34,46
2023-08-09 10:35,56
2023-08-09 10:36,47
2023-08-09 10:37,39
2023-08-09 10:38,1
2023-08-09 10:39,49
2023-08-09 10:40,63
2023-08-09 10:41,34
2023-08-09 10:42,41
2023-08-09 10:43,49
2023-08-09 10:44,53
2023-08-09 10:45,49
2023-08-09 10:46,43
2023-08-09 10:47,39
2023-08-09 10:48,66
2023-08-09 10:49,51
2023-08-09 10:50,51
2023-08-09 10:51,2
2023-08-09 10:52,49
2023-08-09 10:53,43
2023-08-09 10:54,2
2023-08-09 10:55,43
2023-08-09 10:56,3
2023-08-09 10:57,57
2023-08-09 10:58,54
2023-08-09 10:59,42
2023-08-09 11:00,44
2023-08-09 11:01,62
2023-08-09 11:02,56
2023-08-09 11:03,59
2023-08-09 11:04,54
2023-08-09 11:05,64
2023-08-09 11:06,57
2023-08-09 11:07,65
2023-08-09 11:08,51
2023-08-09 11:09,48
2023-08-09 11:10,1
2023-08-09 11:11,4
2023-08-09 11:12,51
2023-08-09 11:13,34
2023-08-09 11:14,19
2023-08-09 11:15,4
2023-08-09 11:16,4
2023-08-09 11:17,5
2023-08-09 11:18,4
2023-08-09 11:19,6
2023-08-09 11:20,50
2023-08-09 11:21,27
2023-08-09 11:22,5
2023-08-09 11:23,50
2023-08-09 11:24,57
2023-08-09 11:25,65
2023-08-09 11:26,49
2023-08-09 11:27,2
2023-08-09 11:28,4
2023-08-09 11:29,65
2023-08-09 11:30,58
2023-08-09 11:31,53
2023-08-09 11:32,52
2023-08-09 11:33,52
2023-08-09 11:34,60
2023-08-09 11:35,31
2023-08-09 11:36,3
2023-08-09 11:37,3
2023-08-09 11:38,57
2023-08-09 11:39,60
2023-08-09 11:40,32
2023-08-09 11:41,4
2023-08-09 11:42,67
2023-08-09 11:43,59
2023-08-09 11:44,86
2023-08-09 11:45,45
2023-08-09 11:46,5
2023-08-09 11:47,5
2023-08-09 11:48,6
2023-08-09 11:49,72
2023-08-09 11:50,3
